InvoiceID,invoice_date,customer_id,customer_name,country,product_id,product_name,category,quantity,unit_price,total,payment_method,return_status,ReviewScore,promo,delivery_days,shipping_cost
INV15940,19/06/2023 20:47,CUST1722,Willie Henry,New Zealand,P1144,Argue Make,Clothing,1,41.26,41.26,Bitcoin,Not Returned,,No,8,17.40
INV15941,13/08/2023 14:22,CUST1470,Veronica King,France,P1336,Modern Top,Books,3,156.57,469.71,Bank Transfer,Not Returned,2,No,8,5.75
INV15942,18/05/2023 20:56,CUST1176,Michael Elliott,Canada,P1353,Around Read,Electronics,5,487.28,2436.40,PayPal,Not Returned,5,Yes,9,21.19
INV15943,23/04/2025 12:06,CUST1974,Taylor Taylor,Canada,P1019,Difficult Total,Sports,4,44.01,176.04,Bitcoin,Not Returned,3,No,10,6.17
INV15944,2/03/2025 9:17,CUST1143,Christopher Rubio,U.S.,P1257,Interview Stand,Clothing,4,210.36,841.44,Credit Card,Not Returned,4,Yes,7,9.66
INV15945,24/06/2023 13:29,CUST1103,Christine Wright,UK,P1145,Real You,Books,5,255.41,1277.05,Credit Card,Not Returned,5,No,5,10.59
INV15946,1/03/2024 2:08,CUST1922,Megan Green,Germany,P1335,Actually Low,Books,2,205.18,410.36,Bitcoin,Not Returned,3,No,5,1.45
INV15947,12/10/2024 18:57,CUST1314,Richard Smith,Australia,P1242,Common Data,Garden,2,308.26,616.52,Bank Transfer,Not Returned,3,No,12,19.95
INV15948,17/02/2024 9:35,CUST2495,Heather Ellis,U.S.,P1294,Wall Safe,Home,1,304.92,304.92,PayPal,Not Returned,4,No,14,2.75
INV15949,15/08/2024 21:01,CUST1674,Zachary Mendoza,New Zealand,P1300,Watch Seem,Books,2,42.62,85.24,Bitcoin,Not Returned,2,No,1,13.36
INV15950,12/09/2023 1:10,CUST2365,Debra Valentine,Germany,P1208,Coach Friend,Clothing,4,361.28,1445.12,PayPal,Not Returned,1,No,8,14.46
INV15951,2/09/2024 7:40,CUST2083,Keith Knox,United States,P1191,Claim Last,Toys,2,432.85,865.70,Bank Transfer,Not Returned,3,No,10,15.61
INV15952,30/06/2024 2:58,CUST2140,Patricia Ray,Canada,P1413,Join Job,Beauty,2,208.76,417.52,Credit Card,Not Returned,5,Yes,4,4.51
INV15953,17/06/2023 10:43,CUST2129,James Rivers,Canada,P1016,Central Voice,Beauty,1,303.84,303.84,PayPal,Not Returned,2,No,3,23.87
INV15954,18/02/2024 20:18,CUST2403,Laura Sweeney,USA,P1379,Market Center,Automotive,2,42.16,84.32,Bank Transfer,Not Returned,3,Yes,2,22.46
INV15955,14/02/2025 19:57,CUST1864,Austin Baker,India,P1101,Land History,Clothing,1,331.20,331.20,PayPal,Not Returned,3,Yes,4,6.64
INV15956,26/06/2024 1:06,CUST2096,Rodney Evans,New Zealand,P1285,Wide Arm,Beauty,5,115.99,579.95,Bitcoin,Not Returned,,No,,14.80
INV15957,5/12/2024 23:22,CUST1283,Shelia Wallace,Canada,P1245,Administration Wish,Home,5,373.11,1865.55,Bitcoin,Not Returned,1,Yes,11,10.93
INV15958,12/03/2024 4:04,CUST1656,Eric Thomas,U.S.,P1395,Free Event,Toys,2,351.37,702.74,Credit Card,Not Returned,2,Yes,9,12.95
INV15959,23/05/2023 8:33,CUST1078,Steve Sanchez,UK,P1119,Pressure With,Sports,5,136.28,681.40,Bitcoin,Not Returned,1,No,9,6.55
INV15960,20/04/2025 14:48,CUST2368,Dale Wright,India,P1319,Conference While,Clothing,3,143.07,429.21,Credit Card,Not Returned,2,Yes,6,9.83
INV15961,31/01/2025 14:38,CUST2183,Miss Tina Gordon,USA,P1369,So Particular,Food,1,116.72,116.72,Credit Card,Not Returned,4,No,4,18.31
INV15962,24/10/2024 6:27,CUST1533,Dr. Michael Evans,France,P1219,World Term,Beauty,1,235.17,235.17,Credit Card,Not Returned,,No,6,14.12
INV15963,21/01/2024 15:02,CUST2294,Robert Cortez,Australia,P1453,View Stuff,Beauty,3,435.45,1306.35,Credit Card,Not Returned,5,Yes,8,2.17
INV15964,18/09/2024 20:53,CUST2370,Megan Alvarado,New Zealand,P1330,Produce Course,Clothing,1,124.47,124.47,Bank Transfer,Not Returned,2,No,3,21.89
INV15965,19/03/2024 11:30,CUST2416,Mark Anderson,United States,P1430,Continue Daughter,Home,1,158.82,158.82,Bank Transfer,Not Returned,4,No,5,10.47
INV15966,19/03/2025 9:04,CUST1695,Mr. Aaron Arnold,UK,P1111,Another Window,Clothing,1,224.35,224.35,PayPal,Not Returned,,No,4,23.38
INV15967,17/12/2024 2:39,CUST1441,Joann Ferguson,France,P1268,Near Boy,Books,4,246.67,986.68,Bank Transfer,Not Returned,2,Yes,2,14.67
INV15968,19/10/2023 10:06,CUST1607,David Lopez,U.S.,P1394,Politics Thus,Garden,4,66.56,266.24,Credit Card,Not Returned,2,Yes,,18.13
INV15969,27/11/2023 8:04,CUST2216,Paul Moreno,Australia,P1306,Seek Style,Beauty,2,39.13,78.26,Bitcoin,Not Returned,5,Yes,13,15.38
INV15970,17/11/2023 6:07,CUST2318,Melissa Davis,France,P1368,Cost Lose,Sports,2,305.13,610.26,Credit Card,Not Returned,4,No,11,19.60
INV15971,19/03/2025 6:57,CUST2247,Aaron Carlson,India,P1490,Writer Name,Garden,3,320.76,962.28,Bitcoin,Not Returned,5,No,14,12.09
INV15972,26/07/2024 9:35,CUST1417,Carrie Wright,Germany,P1181,Down Civil,Electronics,4,93.78,375.12,Bank Transfer,Returned,2,No,14,24.07
INV15973,9/12/2024 13:07,CUST2203,Tracey Phillips,France,P1285,Wide Arm,Beauty,3,115.99,347.97,Bitcoin,Not Returned,5,No,2,8.48
INV15974,19/11/2023 15:56,CUST2490,Eric Blackburn,United States,P1276,Name Southern,Sports,1,72.17,72.17,Bank Transfer,Not Returned,4,No,7,1.68
INV15975,18/10/2024 5:57,CUST1126,Michelle Evans,Australia,P1479,Move Ago,Toys,5,452.19,2260.95,Credit Card,Not Returned,,No,11,8.15
INV15976,4/01/2024 12:34,CUST1475,Julie Dominguez,India,P1162,Month Lot,Sports,5,415.53,2077.65,PayPal,Not Returned,5,No,1,0.99
INV15977,22/06/2023 22:29,CUST1376,Glen Wood,U.S.,P1132,Official Meeting,Books,2,204.87,409.74,PayPal,Not Returned,4,Yes,2,9.23
INV15978,19/03/2024 14:41,CUST1237,David Davis,United States,P1282,Feeling Main,Sports,3,129.87,389.61,Credit Card,Not Returned,3,No,11,1.87
INV15979,30/10/2023 13:28,CUST1833,Tyler Harris,New Zealand,P1247,Doctor Situation,Books,4,420.73,1682.92,Bank Transfer,Not Returned,5,Yes,2,9.63
INV15980,10/03/2025 15:01,CUST1360,Parker Cain,France,P1329,Like Fight,Automotive,1,474.29,474.29,Bank Transfer,Not Returned,1,Yes,5,22.19
INV15981,10/12/2023 22:31,CUST1677,Joseph Howard,India,P1114,Hour Clearly,Clothing,2,463.55,927.10,Credit Card,Not Returned,,No,5,7.77
INV15982,20/09/2024 13:34,CUST1867,Michael Miller,United States,P1026,Own With,Clothing,2,193.16,386.32,PayPal,Not Returned,4,No,7,10.96
INV15983,29/08/2023 11:24,CUST1112,Julia Torres,U.S.,P1165,Among End,Toys,5,84.98,424.90,Credit Card,Not Returned,2,Yes,2,7.60
INV15984,13/09/2023 21:09,CUST1912,Robert Haynes,Canada,P1080,Maybe Owner,Home,1,331.58,331.58,PayPal,Not Returned,,Yes,6,22.17
INV15985,8/09/2023 0:40,CUST1047,Shane Henderson,Canada,P1496,Business Above,Food,2,153.08,306.16,Credit Card,Not Returned,1,Yes,3,19.64
INV15986,11/11/2024 4:10,CUST1070,Jordan Henderson,UK,P1242,Common Data,Garden,2,308.26,616.52,Bitcoin,Not Returned,2,No,12,9.69
INV15987,10/10/2023 15:56,CUST1703,Michael Abbott,India,P1067,Other Citizen,Toys,2,421.63,843.26,PayPal,Not Returned,2,Yes,,23.18
INV15988,26/08/2024 9:21,CUST1084,Zachary Ferrell,UK,P1362,Could Color,Clothing,4,203.35,813.40,Bitcoin,Not Returned,5,No,5,17.15
INV15989,17/09/2023 16:48,CUST1369,Sabrina Austin,India,P1360,Begin Appear,Electronics,5,129.98,649.90,PayPal,Not Returned,4,No,,0.38
INV15990,2/07/2023 5:26,CUST1445,Tracy Montoya,Canada,P1225,Crime Agree,Books,3,338.03,1014.09,Bitcoin,Not Returned,5,Yes,8,20.36
INV15991,29/07/2024 2:17,CUST1861,Bonnie Valencia,India,P1498,Another Right,Garden,2,423.43,846.86,PayPal,Not Returned,2,No,14,10.47
INV15992,31/01/2024 6:22,CUST1961,Sylvia Schroeder,New Zealand,P1164,Seem Age,Home,2,320.37,640.74,Bitcoin,Not Returned,2,Yes,9,15.43
INV15993,21/01/2024 5:12,CUST2430,Adam Brooks,France,P1197,Partner Number,Toys,3,23.94,71.82,Credit Card,Not Returned,1,Yes,14,13.51
INV15994,26/05/2024 0:44,CUST2391,Elizabeth Hart,India,P1488,Specific Try,Books,5,251.35,1256.75,PayPal,Not Returned,,No,4,14.07
INV15995,19/12/2023 13:35,CUST1638,Maria Fisher,United States,P1464,Society Foot,Garden,1,12.60,12.60,Bank Transfer,Not Returned,3,No,6,5.03
INV15996,14/12/2023 23:57,CUST2353,Edward Arroyo,Australia,P1292,Couple Start,Books,3,235.19,705.57,PayPal,Not Returned,4,No,5,14.95
INV15997,2/03/2024 11:45,CUST1443,Holly Valentine,India,P1279,Less Information,Books,3,230.08,690.24,Credit Card,Not Returned,3,Yes,5,10.88
INV15998,5/07/2024 22:25,CUST2165,Levi Lopez,New Zealand,P1212,Friend Those,Books,3,213.12,639.36,Credit Card,Not Returned,5,Yes,1,23.63
INV15999,20/08/2024 13:08,CUST1280,Amanda Jones,New Zealand,P1253,Might Rise,Beauty,5,447.05,2235.25,Bitcoin,Not Returned,4,No,13,5.75
INV16000,9/05/2025 23:17,CUST1529,Angel May,New Zealand,P1011,Local Line,Home,5,350.58,1752.90,Credit Card,Not Returned,4,No,14,20.84
INV16001,17/04/2025 13:46,CUST2495,Heather Ellis,UK,P1400,Model Nature,Food,4,128.93,515.72,Bitcoin,Not Returned,5,No,7,5.96
INV16002,15/05/2023 18:21,CUST1821,Mark Beard,Germany,P1279,Less Information,Books,1,230.08,230.08,Bank Transfer,Not Returned,,No,1,24.61
INV16003,26/06/2023 7:25,CUST1177,Michael Wang,UK,P1446,Firm Other,Electronics,3,145.01,435.03,PayPal,Not Returned,4,No,6,24.15
INV16004,16/11/2023 0:22,CUST1457,Brenda Thornton,Canada,P1287,Well Change,Electronics,3,378.35,1135.05,Bitcoin,Not Returned,3,Yes,,12.92
INV16005,8/10/2023 8:09,CUST1357,Jeffery Ortega,UK,P1200,Certainly For,Automotive,5,62.24,311.20,PayPal,Not Returned,5,No,14,12.59
INV16006,30/01/2024 6:17,CUST1530,Marilyn Wang,United States,P1287,Well Change,Electronics,5,378.35,1891.75,Bitcoin,Not Returned,1,No,7,10.08
INV16007,19/09/2023 20:04,CUST2328,,U.S.,P1171,Return He,Home,4,217.74,870.96,Bitcoin,Not Returned,3,No,5,8.25
INV16008,8/05/2025 20:49,CUST1158,Melissa Gates,New Zealand,P1108,Term Suggest,Books,5,270.46,1352.30,Credit Card,Returned,2,No,9,10.63
INV16009,7/10/2023 19:40,CUST2066,Yolanda Green,United States,P1025,Much Only,Clothing,4,428.38,1713.52,Bitcoin,Not Returned,2,No,12,1.55
INV16010,3/02/2025 23:40,CUST1805,Ronald Potter,New Zealand,P1452,Successful Whom,Automotive,5,191.72,958.60,Bitcoin,Not Returned,5,Yes,6,9.32
INV16011,15/05/2024 3:45,CUST2116,Jon Clark,France,P1379,Market Center,Automotive,2,42.16,84.32,Bank Transfer,Not Returned,,Yes,,17.49
INV16012,14/10/2023 9:26,CUST1140,Cheyenne Horton,New Zealand,P1476,Always Star,Clothing,1,219.82,219.82,Credit Card,Not Returned,3,Yes,13,19.07
INV16013,2/11/2024 10:27,CUST2279,Nancy Webb,U.S.,P1069,Save Do,Home,2,190.09,380.18,Bank Transfer,Not Returned,1,Yes,9,20.18
INV16014,13/09/2023 21:09,CUST2017,James Nguyen,Canada,P1154,Range Imagine,Home,4,135.91,543.64,PayPal,Not Returned,4,Yes,4,0.51
INV16015,18/08/2024 22:29,CUST1550,Kelly Lee,New Zealand,P1253,Might Rise,Beauty,2,447.05,894.10,Bank Transfer,Not Returned,2,Yes,14,14.08
INV16016,17/09/2023 7:27,CUST1641,Martha Bailey,New Zealand,P1285,Wide Arm,Beauty,5,115.99,579.95,Bitcoin,Not Returned,1,Yes,3,9.07
INV16017,15/10/2023 9:52,CUST1970,Nicholas Rush,USA,P1192,Forget Where,Toys,1,178.82,178.82,Bitcoin,Not Returned,3,No,3,20.28
INV16018,15/10/2023 10:54,CUST1370,Allison Hickman,Canada,P1331,Buy Way,Sports,5,246.85,1234.25,Bank Transfer,Not Returned,1,Yes,12,3.44
INV16019,29/09/2023 17:28,CUST1086,Shirley Suarez,New Zealand,P1001,Hot Itself,Toys,4,126.22,504.88,Bitcoin,Not Returned,3,No,12,15.47
INV16020,24/08/2024 16:03,CUST1681,Justin Walker,USA,P1309,Benefit Build,Clothing,4,219.59,878.36,Bank Transfer,Not Returned,4,Yes,5,11.27
INV16021,26/05/2024 12:52,CUST1332,,India,P1110,Child Let,Toys,4,234.00,936.00,Credit Card,Not Returned,5,No,,2.98
INV16022,14/03/2025 22:27,CUST2277,Jose Griffin,New Zealand,P1108,Term Suggest,Books,3,270.46,811.38,Bank Transfer,Not Returned,3,Yes,4,21.84
INV16023,9/02/2025 1:42,CUST1080,Kelly Donovan,Germany,P1244,Issue South,Automotive,2,225.73,451.46,Bitcoin,Not Returned,2,Yes,12,7.19
INV16024,30/10/2024 12:10,CUST2353,Edward Arroyo,New Zealand,P1329,Like Fight,Automotive,3,474.29,1422.87,Bank Transfer,Not Returned,4,No,3,24.93
INV16025,12/07/2023 8:29,CUST1617,Jonathan Jacobson,Australia,P1465,Season Toward,Home,2,207.94,415.88,PayPal,Not Returned,,Yes,7,18.50
INV16026,17/09/2023 3:30,CUST1171,Darlene Miller,UK,P1319,Conference While,Clothing,2,143.07,286.14,Bank Transfer,Not Returned,1,Yes,10,22.98
INV16027,27/11/2023 0:17,CUST1725,Rebecca Marquez,United States,P1132,Official Meeting,Books,3,204.87,614.61,Credit Card,Not Returned,3,Yes,12,4.83
INV16028,21/10/2024 2:50,CUST1222,Elizabeth Oliver DDS,Germany,P1345,Plant Plan,Home,5,99.81,499.05,PayPal,Not Returned,,No,10,3.54
INV16029,27/09/2024 13:29,CUST1574,Daniel Nguyen,Germany,P1452,Successful Whom,Automotive,1,191.72,191.72,Bitcoin,Not Returned,1,Yes,2,17.11
INV16030,7/11/2023 15:16,CUST2016,Suzanne Jones,USA,P1266,Type Sea,Sports,1,271.42,271.42,Bank Transfer,Not Returned,,Yes,8,11.83
INV16031,10/02/2024 5:01,CUST2364,Karen Gomez,U.S.,P1275,Open Impact,Electronics,2,46.55,93.10,Credit Card,Not Returned,4,No,3,14.34
INV16032,13/09/2023 22:26,CUST1029,Anthony Rodriguez,India,P1317,Oil Husband,Food,1,137.86,137.86,Bank Transfer,Not Returned,,Yes,13,21.71
INV16033,9/10/2023 11:48,CUST1082,Michael Evans,U.S.,P1440,Not War,Home,3,194.88,584.64,Bitcoin,Returned,5,No,12,22.09
INV16034,17/12/2023 17:55,CUST1225,Benjamin Smith,United States,P1256,Employee Late,Home,2,354.68,709.36,Bitcoin,Not Returned,5,No,9,3.37
INV16035,12/03/2025 19:34,CUST1504,Katherine Martinez,Canada,P1280,Usually Fly,Beauty,1,381.81,381.81,Bank Transfer,Not Returned,1,No,1,3.44
INV16036,30/11/2024 13:14,CUST1095,Anna Henderson,France,P1475,House Still,Toys,1,498.73,498.73,Credit Card,Not Returned,4,Yes,,18.59
INV16037,23/10/2023 12:18,CUST2073,David Stokes,USA,P1189,Dream Key,Books,2,115.35,230.70,Bank Transfer,Not Returned,,No,,20.30
INV16038,26/09/2024 17:09,CUST1680,Suzanne Wood,USA,P1482,Class Customer,Beauty,3,218.19,654.57,PayPal,Not Returned,1,Yes,3,2.62
INV16039,11/09/2024 8:10,CUST1688,Katherine Stark,UK,P1353,Around Read,Electronics,1,487.28,487.28,PayPal,Not Returned,2,Yes,14,1.33
INV16040,3/05/2025 23:29,CUST1818,Michael Poole,India,P1037,Outside Whose,Electronics,5,118.38,591.90,Bitcoin,Not Returned,5,No,10,8.58
INV16041,27/12/2024 18:23,CUST1110,Richard Rodriguez,France,P1189,Dream Key,Books,4,115.35,461.40,Credit Card,Not Returned,1,No,7,18.91
INV16042,9/12/2023 16:39,CUST1478,Curtis Williams,U.S.,P1452,Successful Whom,Automotive,2,191.72,383.44,PayPal,Not Returned,4,Yes,6,4.58
INV16043,31/07/2024 14:05,CUST1250,Isaiah Avila,Canada,P1256,Employee Late,Home,2,354.68,709.36,Bank Transfer,Not Returned,3,No,11,18.94
INV16044,6/10/2023 9:07,CUST1899,Christie Mccullough,USA,P1003,Law That,Automotive,2,48.03,96.06,Bank Transfer,Not Returned,,Yes,9,18.85
INV16045,23/08/2023 20:10,CUST1156,Joshua Perry,Germany,P1100,Remain Job,Sports,1,99.25,99.25,Credit Card,Returned,3,Yes,1,19.56
INV16046,25/10/2024 10:24,CUST1392,Brian Smith,India,P1136,Affect However,Food,4,284.79,1139.16,PayPal,Not Returned,2,Yes,8,3.90
INV16047,19/05/2023 0:52,CUST1668,Nathaniel Lee,UK,P1085,Leader Staff,Books,5,357.91,1789.55,Bank Transfer,Not Returned,3,Yes,5,24.78
INV16048,8/07/2023 23:00,CUST1811,Daniel Brown,Australia,P1463,Treatment Stay,Garden,4,54.36,217.44,Bitcoin,Not Returned,4,Yes,14,9.51
INV16049,6/01/2024 7:03,CUST1051,Danny Morgan,Australia,P1204,Law When,Automotive,4,344.99,1379.96,Bitcoin,Not Returned,2,Yes,8,13.49
INV16050,25/10/2024 17:12,CUST2387,David Reynolds,Germany,P1200,Certainly For,Automotive,2,62.24,124.48,Credit Card,Not Returned,5,Yes,5,14.69
INV16051,15/09/2024 23:25,CUST1662,James Webster,New Zealand,P1348,Fall President,Automotive,1,300.41,300.41,Bitcoin,Not Returned,5,Yes,3,5.26
INV16052,7/09/2024 22:45,CUST1664,Renee Melendez,United States,P1099,Behind Budget,Books,3,393.39,1180.17,Credit Card,Not Returned,2,Yes,12,19.08
INV16053,10/12/2024 6:59,CUST1985,Elizabeth Flores,Canada,P1399,Possible Order,Sports,2,368.59,737.18,Bank Transfer,Not Returned,,No,4,13.10
INV16054,20/03/2025 20:54,CUST1212,Melissa Martinez,Germany,P1109,Letter Price,Home,2,213.83,427.66,PayPal,Not Returned,,Yes,,1.15
INV16055,3/01/2025 11:52,CUST1226,Kirk Carter,Germany,P1452,Successful Whom,Automotive,1,191.72,191.72,Credit Card,Not Returned,,Yes,4,8.20
INV16056,24/02/2025 17:55,CUST2245,Monica Brooks,India,P1126,Market Agency,Beauty,4,33.30,133.20,Credit Card,Not Returned,5,No,,21.96
INV16057,17/03/2025 1:12,CUST1936,Amanda Harvey,United States,P1261,Form Indeed,Food,3,473.30,1419.90,PayPal,Not Returned,5,No,12,4.18
INV16058,26/09/2023 16:58,CUST2133,Caitlin Perry,United States,P1476,Always Star,Clothing,3,219.82,659.46,Bank Transfer,Not Returned,5,Yes,13,12.86
INV16059,27/10/2024 4:37,CUST2148,John Allen,New Zealand,P1474,Continue Brother,Books,4,317.42,1269.68,Bitcoin,Not Returned,4,Yes,6,10.71
INV16060,15/10/2024 9:38,CUST2193,Ashley Parrish,France,P1228,Police Our,Books,3,492.05,1476.15,Bitcoin,Not Returned,2,No,,16.59
INV16061,3/08/2023 19:06,CUST2118,Susan Conley,France,P1284,Financial Position,Automotive,1,30.78,30.78,Bank Transfer,Not Returned,3,No,11,23.32
INV16062,2/07/2023 19:00,CUST2440,Joseph Lopez,Canada,P1322,Travel Citizen,Sports,5,171.52,857.60,PayPal,Not Returned,2,No,5,12.58
INV16063,15/02/2024 8:40,CUST2430,Adam Brooks,UK,P1018,First Doctor,Automotive,3,66.79,200.37,PayPal,Not Returned,,No,1,15.79
INV16064,6/01/2024 2:57,CUST2374,William Moon IV,United States,P1224,Both Catch,Food,5,170.92,854.60,Credit Card,Not Returned,3,Yes,5,6.36
INV16065,8/10/2024 23:20,CUST1567,Lauren Jackson,New Zealand,P1212,Friend Those,Books,2,213.12,426.24,PayPal,Not Returned,5,No,6,1.41
INV16066,27/09/2024 10:19,CUST2314,Marie Boyd,New Zealand,P1495,Treatment Nearly,Garden,3,472.89,1418.67,PayPal,Not Returned,4,Yes,11,5.84
INV16067,9/05/2025 16:51,CUST1043,Anthony Humphrey,USA,P1344,Letter Base,Automotive,5,475.68,2378.40,PayPal,Returned,4,Yes,10,16.19
INV16068,22/06/2023 21:25,CUST1578,Melissa Bishop,New Zealand,P1183,Increase Realize,Sports,4,402.11,1608.44,Bank Transfer,Not Returned,,No,10,7.46
INV16069,5/01/2024 7:07,CUST1732,Kyle Nguyen,France,P1349,Production Onto,Clothing,1,417.15,417.15,PayPal,Not Returned,,Yes,1,21.06
INV16070,9/04/2024 2:50,CUST1684,James Whitaker,Germany,P1179,All Yet,Books,3,432.98,1298.94,Credit Card,Not Returned,1,No,7,13.67
INV16071,26/12/2023 1:52,CUST2350,Destiny Obrien,India,P1334,Southern Environment,Electronics,5,51.06,255.30,Bitcoin,Not Returned,1,Yes,3,9.08
INV16072,16/10/2023 19:39,CUST1630,Rhonda Chavez,New Zealand,P1310,Seat Listen,Beauty,4,319.61,1278.44,Credit Card,Not Returned,,No,5,4.10
INV16073,13/04/2024 16:26,CUST1927,Jacqueline Mccoy,Canada,P1257,Interview Stand,Clothing,1,210.36,210.36,Bitcoin,Not Returned,4,No,11,13.96
INV16074,4/12/2024 12:14,CUST1248,Jose Travis,UK,P1018,First Doctor,Automotive,5,66.79,333.95,PayPal,Not Returned,3,No,5,17.84
INV16075,18/09/2024 22:32,CUST1886,Jordan Williams,Australia,P1387,Owner Show,Books,5,215.44,1077.20,Bitcoin,Not Returned,3,No,14,14.55
INV16076,2/01/2024 7:26,CUST1065,Amber Kidd,New Zealand,P1218,Level Skill,Food,1,305.30,305.30,PayPal,Not Returned,2,No,2,15.90
INV16077,18/04/2025 0:33,CUST2178,Jason Graves,France,P1248,Remain Degree,Toys,1,384.08,384.08,Bank Transfer,Not Returned,4,No,2,4.33
INV16078,20/02/2025 1:48,CUST1041,Fred Smith,New Zealand,P1435,Subject Also,Home,1,251.70,251.70,Bank Transfer,Not Returned,3,Yes,,16.52
INV16079,8/09/2023 13:36,CUST1469,Jeanette Harrison,Canada,P1082,Official Inside,Automotive,3,436.85,1310.55,Bank Transfer,Not Returned,,No,12,13.57
INV16080,10/10/2023 4:26,CUST1434,Ashley Wise,Germany,P1499,Thus Phone,Books,1,499.69,499.69,Bank Transfer,Not Returned,,Yes,4,24.01
INV16081,5/07/2023 0:18,CUST1629,Kevin Davis,United States,P1438,Product Magazine,Garden,2,490.22,980.44,PayPal,Not Returned,4,Yes,5,11.03
INV16082,29/03/2024 23:51,CUST1151,Pamela Boyd,New Zealand,P1266,Type Sea,Sports,3,271.42,814.26,Bitcoin,Not Returned,2,No,4,6.04
INV16083,7/06/2023 23:39,CUST2246,Kristen Peters,Canada,P1472,Five Direction,Garden,5,436.83,2184.15,PayPal,Not Returned,1,No,14,7.79
INV16084,23/02/2024 4:23,CUST1408,Anthony Romero,UK,P1008,Space Oil,Automotive,5,212.66,1063.30,Bitcoin,Not Returned,5,Yes,9,22.17
INV16085,15/07/2023 3:58,CUST2468,Mr. Edward Terry,UK,P1166,Win Next,Garden,4,278.08,1112.32,Bank Transfer,Not Returned,,No,2,2.83
INV16086,21/02/2024 20:36,CUST1583,Denise Martinez,New Zealand,P1245,Administration Wish,Home,3,373.11,1119.33,Credit Card,Not Returned,1,No,8,22.82
INV16087,22/03/2024 16:26,CUST1243,Brandon Bailey MD,Canada,P1431,Give These,Electronics,5,278.36,1391.80,Credit Card,Not Returned,4,Yes,1,10.71
INV16088,19/04/2024 18:48,CUST2292,Christine Lopez,UK,P1167,Focus Goal,Sports,3,282.65,847.95,Bank Transfer,Not Returned,,Yes,12,5.81
INV16089,20/04/2024 0:12,CUST2056,Michael Holloway,UK,P1031,Evidence Hit,Clothing,2,306.52,613.04,Bitcoin,Returned,4,No,4,2.25
INV16090,27/12/2023 4:10,CUST1386,Adam Burgess,Australia,P1497,Foreign Work,Sports,1,346.71,346.71,Bank Transfer,Not Returned,3,No,10,10.61
INV16091,13/09/2024 18:16,CUST1058,Brent Jordan,USA,P1001,Hot Itself,Toys,5,126.22,631.10,Bank Transfer,Not Returned,,Yes,6,23.34
INV16092,12/05/2024 0:56,CUST2113,Brian Gonzalez,Australia,P1114,Hour Clearly,Clothing,1,463.55,463.55,Bank Transfer,Not Returned,4,No,1,7.49
INV16093,7/05/2024 0:11,CUST2364,Karen Gomez,New Zealand,P1185,Show Idea,Clothing,5,194.36,971.80,PayPal,Not Returned,,No,12,22.59
INV16094,3/12/2024 21:57,CUST1918,Bryan Moore,USA,P1095,Away Exactly,Clothing,4,259.51,1038.04,Bank Transfer,Not Returned,1,No,4,3.32
INV16095,28/08/2023 13:49,CUST1888,Chris Velazquez,India,P1138,Record New,Books,2,336.51,673.02,PayPal,Not Returned,,Yes,11,6.92
INV16096,26/12/2023 19:15,CUST1609,Casey Chase,USA,P1109,Letter Price,Home,1,213.83,213.83,PayPal,Not Returned,4,No,6,8.77
INV16097,14/03/2024 19:44,CUST1783,Dennis Huffman,United States,P1394,Politics Thus,Garden,3,66.56,199.68,Bank Transfer,Returned,,No,5,0.12
INV16098,23/08/2023 15:13,CUST2418,Erika Alvarez,U.S.,P1289,Race Live,Electronics,4,312.56,1250.24,Credit Card,Not Returned,3,No,9,19.68
INV16099,24/05/2024 5:20,CUST1486,Monica Miller,New Zealand,P1333,About Prevent,Garden,4,226.85,907.40,Credit Card,Not Returned,,Yes,5,21.57
INV16100,30/05/2023 21:30,CUST2477,Joseph Jimenez,France,P1260,Husband Service,Sports,4,197.79,791.16,Bank Transfer,Not Returned,5,No,12,6.74
INV16101,8/07/2023 14:23,CUST2488,Jacob Erickson,U.S.,P1127,Glass Determine,Food,3,241.01,723.03,Bitcoin,Not Returned,3,Yes,4,6.26
INV16102,9/01/2025 20:05,CUST1596,Victor Morris,Australia,P1252,Trial Practice,Books,4,139.50,558.00,Bank Transfer,Not Returned,5,Yes,1,14.20
INV16103,8/11/2024 4:49,CUST2099,Steven Howard,France,P1252,Trial Practice,Books,2,139.50,279.00,PayPal,Not Returned,3,No,3,0.36
INV16104,25/02/2025 23:15,CUST1113,Crystal Johnson,India,P1214,Short All,Home,2,309.68,619.36,PayPal,Not Returned,1,No,12,14.00
INV16105,26/09/2023 22:07,CUST1404,Joann Glass,United States,P1208,Coach Friend,Clothing,4,361.28,1445.12,Bank Transfer,Not Returned,,Yes,,4.59
INV16106,24/08/2024 7:53,CUST1264,Yvonne Burns,USA,P1425,Build Rich,Electronics,4,105.76,423.04,Credit Card,Not Returned,,No,1,22.99
INV16107,1/04/2024 7:32,CUST1115,Diana May,Germany,P1066,From Notice,Clothing,4,435.91,1743.64,Bank Transfer,Not Returned,3,Yes,14,19.16
INV16108,21/07/2023 1:03,CUST1270,Jasmin Alvarado,USA,P1488,Specific Try,Books,5,251.35,1256.75,Credit Card,Not Returned,4,Yes,5,5.50
INV16109,15/06/2023 16:55,CUST2463,Matthew Miles,Australia,P1396,Never Paper,Toys,3,252.73,758.19,Credit Card,Returned,3,Yes,8,12.60
